srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,proto_encoded,state_encoded,service_encoded,srcip_encoded,dstip_encoded
6,33800.0,6,111.0,0.0,0.0,0.675294,564.0,354.0,254.0,252.0,2.0,1.0,0.0,6018.119629,3672.474609,10.0,8.0,255.0,255.0,3705269930.0,7039879.0,56.0,44.0,0.0,0.0,5502.837917,141.500125,1424228631.0,1424228632.0,75.032667,89.77957,0.059278,0.020846,0.038432,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0,2.0,2.0,3.0,7,7
1,22179.0,12,80.0,0.0,0.0,1.221012,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,10247.23731,62924.85156,14.0,18.0,255.0,255.0,734318709.0,2902869349.0,120.0,565.0,1.0,3924.0,8854.268304,7753.109939,1424257051.0,1424257053.0,93.897,71.793412,0.000647,0.000521,0.000126,0.0,0.0,1.0,0.04522246535375638,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0,2.0,2.0,4.0,2,13
8,18235.0,18,16955.0,0.0,0.0,0.233362,4568.0,2768.0,31.0,29.0,7.0,7.0,0.0,150084.4219,90948.82813,24.0,24.0,255.0,255.0,1739899363.0,3888306090.0,190.0,115.0,0.0,0.0,755.534541,21.485383,1424245141.0,1424245142.0,10.130348,10.125739,0.000587,0.000467,0.00012,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,8.0,4.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,3.0,9,19
1,23857.0,18,21710.0,0.0,0.0,0.015998,2542.0,22128.0,31.0,29.0,7.0,14.0,0.0,1239654.875,10802350.0,40.0,42.0,255.0,255.0,238801065.0,2388700668.0,64.0,527.0,0.0,0.0,24.196071,24.256857,1424250372.0,1424250372.0,0.400179,0.375366,0.000725,0.000598,0.000127,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,5.0,4.0,2.0,1.0,1.0,3.0,0,2.0,2.0,3.0,2,19
3,1043.0,14,53.0,0.0,0.0,5e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,91200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424245790.0,1424245790.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0,1.0,3.0,1.0,4,15
9,63676.0,6,49463.0,0.0,0.0,0.520387,364.0,630.0,62.0,252.0,1.0,2.0,0.0,4904.04248,8485.992188,8.0,8.0,255.0,255.0,4259959861.0,3020299421.0,46.0,79.0,0.0,0.0,5114.926851,155.002203,1424221929.0,1424221930.0,74.341002,67.384711,0.090225,0.045439,0.044786,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,2.0,2.0,6.0,10,7
12,13544.0,0,9962.0,0.0,0.0,0.012945,2558.0,23470.0,31.0,29.0,7.0,14.0,0.0,1541908.125,14159598.0,40.0,42.0,255.0,255.0,1545612899.0,3706838975.0,64.0,559.0,0.0,0.0,0.0,18.042164,1424251863.0,1424251863.0,0.3325,0.30239,0.000685,0.000544,0.000141,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,10.0,1.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,13,1
3,50366.0,11,80.0,0.0,0.0,0.954931,864.0,354.0,254.0,252.0,2.0,1.0,0.0,6517.748047,2597.046143,10.0,8.0,255.0,255.0,3242532904.0,3740181589.0,86.0,44.0,1.0,0.0,5791.872478,238.817125,1424224446.0,1424224447.0,104.393667,126.089289,0.140826,0.072297,0.068529,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0,2.0,2.0,4.0,4,12
6,47439.0,9,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424224704.0,1424224704.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1.0,3.0,1.0,7,10
6,59731.0,14,1584.0,0.0,0.0,1.12088,2298.0,354.0,254.0,252.0,2.0,1.0,0.0,14766.96875,2212.547363,10.0,8.0,255.0,255.0,767230033.0,962104037.0,230.0,44.0,0.0,0.0,7368.802673,217.11825,1424254391.0,1424254392.0,121.134333,148.864422,0.147857,0.078825,0.069032,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,7,15
6,0.0,15,0.0,0.0,0.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424251634.0,1424251634.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,0,73.0,3.0,3.0,7,16
13,46244.0,12,52534.0,0.0,0.0,0.072879,3614.0,45854.0,31.0,29.0,7.0,24.0,0.0,390126.0938,4952318.0,60.0,62.0,255.0,255.0,392266423.0,2554767760.0,60.0,740.0,0.0,0.0,0.0,72.851624,1421950691.0,1421950691.0,1.229712,1.185164,0.000743,0.00058,0.000163,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,14,13
2,1043.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239027.0,1424239027.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,42.0,42.0,42.0,42.0,42.0,23.0,42.0,0,1.0,3.0,1.0,3,4
2,1043.0,3,53.0,0.0,0.0,6e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,76000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239144.0,1424239144.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,40.0,40.0,29.0,29.0,29.0,20.0,40.0,0,1.0,3.0,1.0,3,4
19,1043.0,21,53.0,0.0,0.0,8e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,132000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424258828.0,1424258828.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,20.0,20.0,18.0,18.0,18.0,18.0,20.0,0,1.0,3.0,1.0,20,22
12,26084.0,20,6881.0,0.0,0.0,0.018368,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,628919.875,676393.75,16.0,18.0,255.0,255.0,981033142.0,3135335871.0,96.0,91.0,0.0,0.0,73.220848,2.157602,1424250860.0,1424250860.0,1.204333,1.053294,0.00057,0.000457,0.000113,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,8.0,15.0,8.0,8.0,6.0,1.0,6.0,0,2.0,2.0,3.0,13,21
2,0.0,15,0.0,0.0,0.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424244408.0,1424244408.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,11.0,11.0,5.0,5.0,4.0,4.0,14.0,0,4.0,3.0,3.0,3,16
3,47439.0,3,53.0,0.0,0.0,6e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,76000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424231726.0,1424231726.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,14.0,14.0,14.0,14.0,33.0,0,1.0,3.0,1.0,4,4
10,21102.0,0,111.0,0.0,0.0,0.00957,568.0,312.0,31.0,29.0,0.0,0.0,0.0,356112.875,195611.2969,4.0,4.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,4.055257,3.824269,1421945434.0,1421945434.0,2.872,2.707667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,15.0,24.0,2.0,2.0,7.0,0,1.0,1.0,3.0,11,1
12,42663.0,4,53.0,0.0,0.0,0.001062,146.0,178.0,31.0,29.0,0.0,0.0,0.0,549905.8125,670433.125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421952525.0,1421952525.0,0.011,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,0,1.0,1.0,1.0,13,5
0,35233.0,12,41900.0,0.0,0.0,0.062003,4238.0,63516.0,31.0,29.0,7.0,30.0,0.0,539328.75,8084512.0,72.0,74.0,255.0,255.0,146450581.0,2292153851.0,59.0,858.0,0.0,0.0,56.121915,55.584366,1424221949.0,1424221949.0,0.880743,0.852806,0.000737,0.000592,0.000145,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,7.0,5.0,3.0,3.0,1.0,1.0,2.0,0,2.0,2.0,3.0,1,13
3,47439.0,3,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424232041.0,1424232041.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,30.0,30.0,18.0,18.0,18.0,18.0,30.0,0,1.0,3.0,1.0,4,4
12,26589.0,0,60848.0,0.0,0.0,0.353417,320.0,1884.0,31.0,29.0,1.0,2.0,0.0,6043.851562,37327.00781,6.0,8.0,255.0,255.0,2997084843.0,1391087917.0,53.0,236.0,0.0,0.0,4983.112415,123.167859,1421952933.0,1421952933.0,70.62,50.409855,0.000675,0.000545,0.00013,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,0,2.0,2.0,6.0,13,1
0,39433.0,13,11931.0,0.0,0.0,0.02295,3614.0,44406.0,31.0,29.0,7.0,24.0,0.0,1238867.125,15229630.0,60.0,62.0,255.0,255.0,2192579278.0,2192891920.0,60.0,716.0,0.0,0.0,19.441158,19.488337,1421936624.0,1421936624.0,0.366712,0.365852,0.00076,0.000623,0.000137,0.0,0.0,0.0,0.0,0.0,11.0,5.0,3.0,4.0,1.0,1.0,2.0,0,2.0,2.0,3.0,1,14
8,57639.0,20,31577.0,0.0,0.0,0.330987,3614.0,45500.0,31.0,29.0,7.0,24.0,0.0,85900.65625,1082580.25,60.0,64.0,255.0,255.0,2294014084.0,2294250862.0,60.0,711.0,0.0,0.0,361.139853,349.745673,1421945146.0,1421945146.0,5.604509,5.245857,0.000618,0.000492,0.000126,0.0,0.0,0.0,0.0,0.0,23.0,20.0,20.0,25.0,2.0,2.0,20.0,0,2.0,2.0,3.0,9,21
1,62309.0,10,23882.0,0.0,0.0,0.016964,2990.0,33818.0,31.0,29.0,7.0,18.0,0.0,1380806.375,15629333.0,48.0,50.0,255.0,255.0,2461455031.0,2461725311.0,62.0,676.0,0.0,0.0,19.284606,19.424634,1424240647.0,1424240647.0,0.354255,0.334224,0.00073,0.000584,0.000146,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,0,2.0,2.0,3.0,2,11
2,1043.0,3,53.0,0.0,0.0,5e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,91200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237565.0,1424237565.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,48.0,48.0,12.0,12.0,12.0,4.0,48.0,0,1.0,3.0,1.0,3,4
6,63752.0,24,179.0,0.0,0.0,43.817417,1144.0,536.0,254.0,252.0,6.0,1.0,0.0,198.4599,89.827293,20.0,12.0,255.0,255.0,1642315541.0,952633868.0,57.0,45.0,0.0,0.0,312547.6972,12395.24,1421928601.0,1421928644.0,2303.997684,3981.096,0.051918,0.025346,0.026572,0.0,1.0,0.0,0.0,0.0,8.0,7.0,3.0,3.0,3.0,2.0,3.0,0,2.0,2.0,3.0,7,25
2,1043.0,3,53.0,0.0,0.0,1e-05,114.0,0.0,254.0,0.0,0.0,0.0,0.0,45600000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1421932579.0,1421932579.0,0.01,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,7.0,9.0,7.0,3.0,7.0,0,1.0,3.0,1.0,3,4
4,58072.0,10,25.0,0.0,0.0,0.021298,37466.0,3276.0,31.0,29.0,18.0,8.0,0.0,13802610.0,1200112.625,52.0,40.0,255.0,255.0,2931321009.0,2928264429.0,721.0,82.0,0.0,0.0,22.697819,1.043492,1421949481.0,1421949481.0,0.410824,0.531564,0.000721,0.000562,0.000159,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,1.0,1.0,4.0,0,2.0,2.0,5.0,5,11
1,36329.0,13,53.0,0.0,0.0,0.000967,146.0,178.0,31.0,29.0,0.0,0.0,0.0,603929.6875,736297.8125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421929558.0,1421929558.0,0.007,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,2,14
12,63103.0,0,5190.0,0.0,0.0,0.073288,1920.0,4312.0,31.0,29.0,6.0,6.0,0.0,200087.3281,451151.625,22.0,24.0,255.0,255.0,3631398316.0,1482123550.0,87.0,180.0,0.0,0.0,348.103994,324.759191,1424224221.0,1424224221.0,3.6473,3.161131,0.0007,0.000572,0.000128,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,1.0,4.0,3.0,1.0,1.0,2.0,0,2.0,2.0,3.0,13,1
0,59699.0,12,53.0,0.0,0.0,0.003395,130.0,162.0,31.0,29.0,0.0,0.0,0.0,153166.4219,190868.9219,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1424257905.0,1424257905.0,0.008,0.001,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,5.0,3.0,3.0,8.0,3.0,1.0,2.0,0,1.0,1.0,1.0,1,13
2,13860.0,11,80.0,0.0,0.0,1.765372,1104.0,1102.0,254.0,252.0,2.0,2.0,0.0,4504.433105,4495.369629,10.0,10.0,255.0,255.0,1104491260.0,2305774701.0,110.0,110.0,1.0,109.0,12218.59248,452.156719,1424256696.0,1424256698.0,196.152444,186.126781,0.202975,0.072264,0.130711,0.0,1.0,4.0,0.04522246535375638,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,2.0,2.0,4.0,3,12
11,40087.0,4,38094.0,0.0,0.0,0.009515,2334.0,16822.0,31.0,29.0,7.0,12.0,0.0,1908565.5,13771940.0,36.0,38.0,255.0,255.0,1931160195.0,4088683044.0,65.0,443.0,0.0,0.0,15.313464,14.133514,1421961943.0,1421961943.0,0.261457,0.242459,0.000689,0.000537,0.000152,0.0,0.0,0.0,0.0,0.0,14.0,3.0,2.0,6.0,1.0,1.0,1.0,0,2.0,2.0,3.0,12,5
3,0.0,11,0.0,0.0,0.0,4e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,200000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424230327.0,1424230327.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,4.0,4.0,1.0,2.0,1.0,1.0,4.0,0,4.0,3.0,3.0,4,12
19,47439.0,21,53.0,0.0,0.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424260407.0,1424260407.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,37.0,37.0,37.0,37.0,37.0,19.0,37.0,0,1.0,3.0,1.0,20,22
3,40690.0,3,111.0,0.0,0.0,6e-06,168.0,0.0,254.0,0.0,0.0,0.0,0.0,112000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,1424236331.0,1424236331.0,0.006,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,3.0,3.0,4,4
11,42779.0,12,22.0,0.0,0.0,6.342182,48360.0,85554.0,31.0,29.0,144.0,199.0,0.0,60902.69531,107759.7578,616.0,682.0,255.0,255.0,443256507.0,2588966151.0,79.0,125.0,0.0,0.0,804.841193,765.654102,1421944889.0,1421944895.0,10.31194,9.312116,0.000781,0.000621,0.00016,0.0,0.0,0.0,0.0,0.0,19.0,18.0,20.0,23.0,11.0,11.0,11.0,0,2.0,2.0,3.0,12,13
0,64448.0,1,53.0,0.0,0.0,0.001122,146.0,178.0,31.0,29.0,0.0,0.0,0.0,520499.0938,634581.0625,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421963709.0,1421963709.0,0.011,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,1.0,1.0,0,1.0,1.0,1.0,1,2
12,18126.0,4,35410.0,0.0,0.0,0.015317,2646.0,23250.0,31.0,29.0,7.0,14.0,0.0,1349089.25,11839916.0,42.0,40.0,255.0,255.0,4247828974.0,2098564248.0,63.0,581.0,0.0,0.0,24.786183,23.9612,1421961853.0,1421961853.0,0.364024,0.376846,0.000774,0.000609,0.000165,0.0,0.0,0.0,0.0,0.0,10.0,9.0,5.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,13,5
3,0.0,11,0.0,0.0,0.0,9e-06,180.0,0.0,254.0,0.0,0.0,0.0,0.0,80000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,1424230151.0,1424230151.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,0,33.0,3.0,3.0,4,12
3,1043.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246124.0,1424246124.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,0,1.0,3.0,1.0,4,15
11,18330.0,12,5190.0,0.0,0.0,0.00428,1470.0,1728.0,31.0,29.0,5.0,4.0,0.0,2624299.0,3000000.0,22.0,14.0,255.0,255.0,4071373539.0,1922085529.0,67.0,123.0,0.0,0.0,12.583513,0.370489,1424236255.0,1424236255.0,0.20381,0.279,0.000654,0.000528,0.000126,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,12,13
3,47439.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424232512.0,1424232512.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,42.0,42.0,17.0,19.0,17.0,17.0,42.0,0,1.0,3.0,1.0,4,4
6,1043.0,6,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424261751.0,1424261751.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,17.0,17.0,19.0,18.0,17.0,17.0,17.0,0,1.0,3.0,1.0,7,7
11,14891.0,10,13568.0,0.0,0.0,0.342506,4848.0,2976.0,31.0,29.0,7.0,7.0,0.0,109195.1719,67035.32031,28.0,28.0,255.0,255.0,439235685.0,2591725175.0,173.0,106.0,0.0,0.0,775.801599,20.896748,1424261410.0,1424261411.0,12.673815,12.666741,0.000627,0.000499,0.000128,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,8.0,9.0,1.0,1.0,1.0,1.0,5.0,0,2.0,2.0,3.0,12,11
3,1043.0,14,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424246022.0,1424246022.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,39.0,39.0,37.0,38.0,37.0,21.0,39.0,0,1.0,3.0,1.0,4,15
11,62467.0,1,40022.0,0.0,0.0,0.027868,2750.0,28874.0,31.0,29.0,7.0,16.0,0.0,771637.6875,8108798.5,44.0,46.0,255.0,255.0,1836724754.0,3982401902.0,63.0,628.0,0.0,0.0,46.377321,46.097308,1421945650.0,1421945650.0,0.640698,0.607422,0.000636,0.000526,0.00011,0.0,0.0,0.0,0.0,0.0,11.0,16.0,12.0,12.0,4.0,4.0,4.0,0,2.0,2.0,3.0,12,2
19,47439.0,21,53.0,0.0,0.0,7e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,150857136.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424261104.0,1424261104.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,31.0,31.0,19.0,19.0,19.0,19.0,31.0,0,1.0,3.0,1.0,20,22
17,48918.0,19,26881.0,0.0,0.0,0.019986,2646.0,23838.0,31.0,29.0,7.0,15.0,0.0,1033923.75,9325328.0,42.0,44.0,255.0,255.0,2038040267.0,2038311159.0,63.0,542.0,0.0,0.0,31.701875,30.248949,1421958525.0,1421958525.0,0.47961,0.450512,0.000762,0.000607,0.000155,0.0,0.0,0.0,0.0,0.0,14.0,3.0,3.0,13.0,1.0,1.0,1.0,0,2.0,2.0,3.0,18,20
11,13952.0,1,5190.0,0.0,0.0,0.158186,2158.0,2464.0,31.0,29.0,6.0,6.0,0.0,104636.3125,119454.3125,24.0,24.0,255.0,255.0,87468902.0,87732586.0,90.0,103.0,0.0,0.0,443.613229,12.247271,1421944169.0,1421944169.0,6.862174,6.827696,0.001273,0.001142,0.000131,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,12,2
6,47439.0,9,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424225879.0,1424225879.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0,1.0,3.0,1.0,7,10
12,55695.0,4,1782.0,0.0,0.0,0.028892,3182.0,39076.0,31.0,29.0,7.0,20.0,0.0,864183.875,10619687.0,52.0,54.0,255.0,255.0,2403949200.0,2404266270.0,61.0,724.0,0.0,0.0,33.467885,31.232622,1421929634.0,1421929634.0,0.559804,0.533811,0.000717,0.00059,0.000127,0.0,0.0,0.0,0.0,0.0,5.0,11.0,2.0,3.0,1.0,1.0,1.0,0,2.0,2.0,3.0,13,5
9,16601.0,14,111.0,0.0,0.0,0.632515,564.0,354.0,254.0,252.0,2.0,1.0,0.0,6425.144043,3920.855469,10.0,8.0,255.0,255.0,569079954.0,4254837950.0,56.0,44.0,0.0,0.0,5438.838969,137.570641,1424248255.0,1424248256.0,69.009111,89.496711,0.051616,0.006033,0.045583,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0,2.0,2.0,3.0,10,15
2,40829.0,3,179.0,0.0,0.0,1.709468,994.0,354.0,254.0,252.0,2.0,1.0,0.0,4188.4375,1450.743774,10.0,8.0,255.0,255.0,3934315297.0,3171907795.0,99.0,44.0,0.0,0.0,10799.31144,420.177313,1424220377.0,1424220379.0,179.684222,227.661859,0.176133,0.115827,0.060306,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,3,4
2,47439.0,2,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424253112.0,1424253112.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,37.0,37.0,18.0,18.0,18.0,18.0,37.0,0,1.0,3.0,1.0,3,3
9,0.0,15,0.0,0.0,0.0,5e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,160000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424258856.0,1424258856.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,6.0,6.0,2.0,3.0,2.0,2.0,6.0,0,4.0,3.0,3.0,10,16
2,1043.0,3,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424238460.0,1424238460.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,43.0,43.0,24.0,24.0,24.0,24.0,43.0,0,1.0,3.0,1.0,3,4
0,1258.0,12,53.0,0.0,0.0,0.000954,146.0,178.0,31.0,29.0,0.0,0.0,0.0,612159.3125,746331.25,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421955845.0,1421955845.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,2.0,3.0,2.0,1.0,1.0,0,1.0,1.0,3.0,1,13
