srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.6,62606,149.171.126.1,38365,udp,CON,0.001751,536,304,31,29,0,0,-,1836664.875,1041690.5,4,4,0,0,0,0,134,76,0,0,0.620132,0.317493,1421950986,1421950986,0.442,0.229,0,0,0,0,0,0,0,0,17,10,2,6,1,1,2,,0
175.45.176.1,0,149.171.126.17,0,unas,INT,9.00E-06,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424244415,1424244415,0.009,0,0,0,0,0,2,,, ,3,3,1,1,1,1,5,Exploits,1
175.45.176.1,64214,149.171.126.11,179,tcp,FIN,1.071039,534,354,254,252,2,1,-,3592.773193,2315.508789,10,8,255,255,2704070593,3655502487,53,44,0,0,6392.915775,242.679875,1424244734,1424244735,118.894,140.869422,0.14845,0.084952,0.063498,0,1,,, ,3,2,1,1,1,1,2, Fuzzers ,1
59.166.0.3,7762,149.171.126.5,21,tcp,FIN,0.848751,2934,3742,31,29,11,15,ftp,27126.91992,34620.28125,52,54,255,255,3326056470,3322759627,56,69,0,0,1430.699093,52.764715,1424237825,1424237825,16.96868,16.00466,0.000641,0.000501,0.00014,0,0,,1,1,1,1,2,2,1,1,1,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424253872,1424253872,0.008,0,0,0,0,0,2,,, ,29,29,16,16,16,16,29,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238584,1424238584,0.009,0,0,0,0,0,2,,, ,25,25,25,25,25,14,25,Generic,1
59.166.0.2,7834,149.171.126.1,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424233639,1424233639,0.009,0.007,0,0,0,0,0,,, ,1,1,1,4,1,1,1,,0
175.45.176.2,63521,149.171.126.10,179,tcp,FIN,0.58252,534,268,254,252,2,1,-,6605.781738,3076.289062,10,6,255,255,1609899987,322888100,53,45,0,0,3290.805459,167.239031,1421930911,1421930911,64.724444,100.698398,0.11275,0.073924,0.038826,0,1,0,0,0,5,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,1043,149.171.126.14,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424251662,1424251662,0.009,0,0,0,0,0,2,,, ,17,17,17,17,17,8,17,Generic,1
59.166.0.0,26084,149.171.126.8,38769,udp,CON,0.0017,544,304,31,29,0,0,-,1920000,1072941.125,4,4,0,0,0,0,136,76,0,0,0.617304,0.289692,1421941759,1421941759,0.441,0.209333,0,0,0,0,0,0,0,0,6,6,4,4,1,1,3,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424238566,1424238566,0.009,0,0,0,0,0,2,,, ,43,43,20,21,20,20,43,Generic,1
175.45.176.0,61937,149.171.126.19,80,tcp,FIN,4.063359,68101,698,254,252,26,1,-,131766.8594,1289.573486,58,16,255,255,2321010494,2838679852,1174,44,1,0,10072.55027,472.855125,1424249477,1424249481,71.287,260.311937,0.343223,0.15789,0.185333,0,1,1,, ,2,1,1,1,1,1,1, Fuzzers ,1
59.166.0.9,35807,149.171.126.9,111,udp,CON,0.317161,568,304,31,29,0,0,-,10745.33106,5751.022461,4,4,0,0,0,0,142,76,0,0,118.785922,99.423695,1424226585,1424226585,84.002336,70.306664,0,0,0,0,0,,, ,5,11,2,4,2,1,4,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,7.00E-06,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932383,1421932383,0.007,0,0,0,0,0,2,0,0,0,11,11,4,4,4,2,4,Generic,1
175.45.176.0,47439,149.171.126.10,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424260435,1424260435,0.009,0,0,0,0,0,2,,, ,42,42,9,10,9,9,42,Generic,1
175.45.176.2,0,149.171.126.17,0,unas,INT,3.00E-06,200,0,254,0,0,0,-,266666656,0,2,0,0,0,0,0,100,0,0,0,0,0,1424258857,1424258857,0.003,0,0,0,0,0,2,,, ,6,6,2,3,2,2,6,Analysis,1
59.166.0.8,14072,149.171.126.8,143,tcp,FIN,0.031485,7814,14682,31,29,30,32,-,1969191.75,3701064.25,122,126,255,255,3137810571,3138840126,64,117,0,0,16.529419,14.223561,1424228730,1424228730,0.270791,0.247736,0.000648,0.000512,0.000136,0,0,,, ,2,8,8,3,1,1,2,,0
59.166.0.0,6135,149.171.126.6,80,tcp,FIN,1.122458,1684,10168,31,29,3,5,http,11146.96484,68449.78125,14,18,255,255,3308458437,3305258369,120,565,1,524288,8807.486665,7710.494667,1421934628,1421934630,86.315772,65.997294,0.000634,0.000499,0.000135,0,0,2,0,0,1,1,1,1,1,1,1,,0
59.166.0.8,21864,149.171.126.2,23802,tcp,FIN,0.008871,2126,13968,31,29,7,11,-,1857738.625,12246646,32,36,255,255,1197132191,1197526284,66,388,0,0,15.77666,14.10981,1421960513,1421960513,0.275387,0.232486,0.00088,0.000723,0.000157,0,0,0,0,0,9,7,1,5,1,1,1,,0
59.166.0.8,56741,149.171.126.6,5190,tcp,FIN,1.001074,2054,2478,31,29,6,6,-,15671.16992,18979.61719,22,24,255,255,3316966364,1167682048,93,103,0,0,3176.738269,3030.194681,1421938680,1421938681,47.651716,43.500958,0.000653,0.000542,0.000111,0,0,0,0,0,3,3,4,3,1,1,2,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424230659,1424230659,0.003,0,0,0,0,0,2,,, ,30,30,30,31,30,18,30,Generic,1
175.45.176.0,15943,149.171.126.12,111,udp,INT,8.00E-06,168,0,254,0,0,0,-,84000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424254216,1424254216,0.008,0,0,0,0,0,2,,, ,1,3,3,1,1,1,1, Reconnaissance ,1
59.166.0.3,3115,149.171.126.4,53618,tcp,FIN,0.063984,3302,37798,31,29,7,21,-,405226.3125,4641660.5,54,56,255,255,2500755252,2501042157,61,675,0,0,75.449191,72.507738,1424230468,1424230468,1.223981,1.152618,0.000742,0.000581,0.000161,0,0,,, ,2,1,1,2,1,1,1,,0
175.45.176.1,65317,149.171.126.11,88,udp,INT,9.00E-06,610,0,254,0,0,0,-,271111104,0,2,0,0,0,0,0,305,0,0,0,0,0,1424225685,1424225685,0.009,0,0,0,0,0,2,,, ,8,1,1,1,1,1,3,DoS,1
59.166.0.6,58139,149.171.126.2,27166,tcp,FIN,0.016645,2958,32368,31,29,7,18,-,1392370.125,15245900,48,50,255,255,4211630895,4211953394,62,647,0,0,19.870166,18.310762,1424229021,1424229021,0.347489,0.326939,0.000739,0.000616,0.000123,0,0,,, ,8,3,2,2,1,1,2,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932724,1421932724,0.009,0,0,0,0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
59.166.0.1,34374,149.171.126.3,5190,tcp,FIN,0.004092,1064,2260,31,29,4,4,-,1908113.375,4050831,12,12,255,255,3670420837,1525332898,89,188,0,0,17.965171,0.400993,1424257210,1424257210,0.340182,0.322364,0.000654,0.000538,0.000116,0,0,,, ,3,5,1,1,1,1,1,,0
59.166.0.7,52962,149.171.126.1,22587,tcp,FIN,0.23348,8928,320,31,29,4,1,ftp-data,284084.2813,9148.535156,14,6,255,255,4129750476,2314015407,638,53,0,0,1611.197696,68.134844,1421938743,1421938743,17.96,46.571602,0.000634,0.000491,0.000143,0,0,0,0,0,6,6,4,5,1,1,3,,0
59.166.0.2,6405,149.171.126.0,5190,tcp,FIN,0.00402,1064,2260,31,29,4,4,-,1942288.625,4123383.25,12,12,255,255,1372359794,3522197939,89,188,0,0,16.915763,0.383899,1424258813,1424258813,0.334091,0.318455,0.000631,0.000508,0.000123,0,0,,, ,5,7,2,3,1,1,2,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246164,1424246164,0.009,0,0,0,0,0,2,,, ,37,37,36,36,36,15,37,Generic,1
149.171.126.15,47439,175.45.176.3,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424246125,1424246125,0.007,0,0,0,0,0,0,,, ,17,17,16,16,16,16,17,,0
175.45.176.3,39617,149.171.126.16,111,udp,INT,5.00E-06,168,0,254,0,0,0,-,134400000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424261025,1424261025,0.005,0,0,0,0,0,2,,, ,1,1,1,1,1,1,1, Reconnaissance ,1
59.166.0.3,36682,149.171.126.7,25,tcp,FIN,0.277708,37866,3380,31,29,19,8,smtp,1070621,95063.88281,54,42,255,255,2099526806,2100559260,701,80,0,0,551.303225,19.212021,1424251627,1424251628,5.333846,6.761463,0.000608,0.000485,0.000123,0,0,,, ,1,1,4,2,1,1,1,,0
175.45.176.3,4068,149.171.126.12,80,tcp,FIN,1.774838,862,2832,62,252,2,2,http,3497.78418,11489.5,10,10,255,255,3433062243,3233088186,86,283,1,957,11060.86335,344.059844,1424249344,1424249346,197.093778,180.435563,0.233238,0.150917,0.082321,0,1,1,, ,1,2,2,2,1,1,1,Exploits,1
59.166.0.5,60249,149.171.126.4,35379,tcp,FIN,0.031941,4222,64070,31,29,7,30,-,1042922.875,15830437,72,74,255,255,503892540,2653784966,59,866,0,0,23.056523,22.870816,1421930254,1421930254,0.445394,0.429507,0.000712,0.000575,0.000137,0,0,0,0,0,9,4,3,1,1,1,1,,0
59.166.0.8,20962,149.171.126.7,53,udp,CON,0.001034,130,162,31,29,0,0,dns,502901.375,626692.5,2,2,0,0,0,0,65,81,0,0,0,0,1421960380,1421960380,0.007,0.008,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
59.166.0.1,43550,149.171.126.2,53,udp,CON,0.001043,146,178,31,29,0,0,dns,559923.3125,682646.1875,2,2,0,0,0,0,73,89,0,0,0,0,1424237984,1424237984,0.008,0.007,0,0,0,0,0,,, ,1,3,5,3,1,1,2,,0
59.166.0.5,46065,149.171.126.9,53,udp,CON,0.001008,146,178,31,29,0,0,dns,579365.0625,706349.1875,2,2,0,0,0,0,73,89,0,0,0,0,1421959503,1421959503,0.011,0.004,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,,0
175.45.176.3,0,149.171.126.17,0,sun-nd,INT,1.50E-05,60,0,0,0,0,0,-,0,0,1,0,0,0,0,0,60,0,0,0,0,0,1424235401,1424235401,0,0,0,0,0,0,2,,, ,4,4,2,4,2,2,4,Exploits,1
149.171.126.12,1043,175.45.176.0,53,udp,INT,7.00E-06,264,0,60,0,0,0,dns,150857136,0,2,0,0,0,0,0,132,0,0,0,0,0,1424224567,1424224567,0.007,0,0,0,0,0,0,,, ,17,17,8,8,8,8,17,,0
59.166.0.6,52371,149.171.126.7,6881,tcp,FIN,0.284957,1540,1644,31,29,4,4,-,40539.44922,43599.5625,16,18,255,255,2887285593,768554504,96,91,0,0,1330.73839,30.537813,1424246124,1424246124,18.973799,16.735471,0.000571,0.000452,0.000119,0,0,,, ,5,6,6,7,5,1,6,,0
59.166.0.8,38983,149.171.126.3,22,tcp,FIN,2.597912,24344,29348,31,29,54,67,ssh,74641.47656,89989.1875,230,234,255,255,1892423711,4042249820,106,125,0,0,0,767.884945,1421930481,1421930484,11.344594,11.147021,0.00065,0.000525,0.000125,0,0,0,0,0,1,1,2,3,1,1,1,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424247149,1424247149,0.009,0,0,0,0,0,2,,, ,33,33,12,11,11,11,34,Generic,1
175.45.176.1,47439,149.171.126.14,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424253689,1424253689,0.008,0,0,0,0,0,2,,, ,20,20,19,18,18,18,20,Generic,1
175.45.176.1,48070,149.171.126.11,62475,tcp,FIN,0.716644,364,1824,62,252,1,2,ftp-data,3561.042969,17816.37695,8,8,255,255,2535711271,2132295895,46,228,0,0,6840.503524,163.019391,1421930632,1421930632,102.377717,95.382,0.122574,0.047998,0.074576,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,49933,149.171.126.17,445,tcp,FIN,2.509844,5154,860,254,252,4,2,-,15255.13086,2467.085449,14,10,255,255,3208139282,3691922612,368,86,0,0,15716.32113,414.111281,1424234599,1424234601,193.026689,260.311891,0.222021,0.167032,0.054989,0,1,,, ,7,1,1,2,2,1,1, Fuzzers ,1
59.166.0.1,37793,149.171.126.9,25,tcp,FIN,0.022394,37232,3380,31,29,18,8,smtp,13044923,1178887.25,52,42,255,255,2300230023,2305409131,716,80,0,0,23.382589,0.961115,1424238560,1424238560,0.432373,0.533415,0.000652,0.00052,0.000132,0,0,,, ,1,1,1,3,1,1,1,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233841,1424233841,0.003,0,0,0,0,0,2,,, ,41,41,25,25,25,25,41,Generic,1
59.166.0.2,36594,149.171.126.0,53,udp,CON,0.001089,146,178,31,29,0,0,dns,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421968429,1421968429,0.01,0.006,0,0,0,0,0,0,0,0,7,7,4,1,1,1,1,,0
59.166.0.9,44094,149.171.126.1,80,tcp,FIN,1.005889,1580,10168,31,29,3,5,http,11524.13379,76382.17969,12,18,255,255,2989398550,840899070,132,565,1,3924,9529.496102,7674.003478,1421951797,1421951798,91.41282,59.138121,0.000672,0.000536,0.000136,0,0,1,0,0,2,2,1,1,1,1,1,,0
59.166.0.6,16041,149.171.126.7,10776,tcp,FIN,0.019915,3302,37798,31,29,7,21,-,1301933.25,14912980,54,56,255,255,2695276827,2695560767,61,675,0,0,20.609944,20.337314,1424230540,1424230540,0.369868,0.358667,0.000665,0.000538,0.000127,0,0,,, ,4,2,2,4,1,1,1,,0
175.45.176.2,51826,149.171.126.18,3260,tcp,CON,0.43243,998,86,62,252,2,1,-,15392.08691,795.504456,6,2,255,255,2201564242,1477878272,166,43,0,0,4338.412015,0,1424260314,1424260315,86.486,0.008,0.234331,0.187291,0.04704,0,3,,, ,4,4,2,2,2,1,4,,0
175.45.176.1,0,149.171.126.13,0,sctp,INT,6.00E-06,78,0,254,0,0,0,-,52000000,0,2,0,0,0,0,0,39,0,0,0,0,0,1424251410,1424251410,0.006,0,0,0,0,0,2,,, ,1,1,1,2,1,1,1,Exploits,1
175.45.176.3,47439,149.171.126.18,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424232159,1424232159,0.003,0,0,0,0,0,2,,, ,43,43,43,43,43,18,43,Generic,1
59.166.0.6,55974,149.171.126.3,53,udp,CON,0.001039,130,162,31,29,0,0,dns,500481.2188,623676.625,2,2,0,0,0,0,65,81,0,0,0,0,1424236804,1424236804,0.009,0.007,0,0,0,0,0,,, ,1,4,4,2,1,1,1,,0
59.166.0.0,54621,149.171.126.7,7342,tcp,FIN,0.00393,320,1834,31,29,1,2,ftp-data,543511.4375,3267175.5,6,8,255,255,451503087,2601656114,53,229,0,0,41.067443,0.691002,1421946693,1421946693,0.695,0.491429,0.000615,0.000483,0.000132,0,0,0,0,0,3,4,6,9,1,1,4,,0
59.166.0.1,2454,149.171.126.0,25,tcp,FIN,0.36476,37228,3380,31,29,18,8,smtp,800811.4375,72376.35156,52,42,255,255,1866072802,4016719875,716,80,0,0,682.070861,22.611902,1421936204,1421936205,7.145314,8.883244,0.00068,0.000542,0.000138,0,0,0,0,0,2,1,3,2,1,1,1,,0
175.45.176.0,1043,149.171.126.10,53,udp,INT,2.00E-06,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424258863,1424258863,0.002,0,0,0,0,0,2,,, ,26,26,18,17,17,17,26,Generic,1
175.45.176.0,1043,149.171.126.12,53,udp,INT,6.00E-06,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223387,1424223387,0.006,0,0,0,0,0,2,,, ,16,16,4,4,4,1,16,Generic,1
59.166.0.2,50593,149.171.126.4,56561,tcp,FIN,0.12434,4118,60840,31,29,7,28,-,261219.25,3858517,70,70,255,255,3705205672,3771908391,59,869,0,0,0,2.398617,1424260446,1424260446,1.796725,1.795217,0.000599,0.000468,0.000131,0,0,,, ,8,3,5,5,1,1,3,,0
59.166.0.0,32958,149.171.126.0,80,tcp,FIN,1.87166,19202,1087890,31,29,2,370,http,81848.19531,4643715,360,746,255,255,2945677788,2950872453,53,1458,1,524288,270.15593,148.571375,1424253433,1424253435,5.227157,2.51167,0.000591,0.000463,0.000128,0,0,1,, ,1,2,4,8,1,1,3,,0
59.166.0.4,16334,149.171.126.7,36683,tcp,FIN,0.017956,2646,24694,31,29,7,15,-,1150813.125,10752061,42,44,255,255,2640294742,2644777219,63,561,0,0,26.503781,25.542186,1424239670,1424239670,0.4407,0.404721,0.000672,0.000552,0.00012,0,0,,, ,3,4,2,2,1,1,1,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424247757,1424247757,0.009,0,0,0,0,0,2,,, ,20,20,3,3,3,3,20,Generic,1
59.166.0.9,53115,149.171.126.4,60771,tcp,FIN,0.012031,2334,16734,31,29,7,12,-,1509434,10834677,36,38,255,255,1763339410,1763819917,65,440,0,0,0,17.844681,1421939984,1421939984,0.333257,0.307919,0.000796,0.000634,0.000162,0,0,0,0,0,8,6,5,2,1,1,1,,0
59.166.0.7,13168,149.171.126.3,6881,tcp,FIN,0.111585,5384,192828,31,29,10,71,-,381556.6563,13740413,86,164,255,255,3730779586,1589606926,63,1176,0,0,70.755866,41.756762,1421935506,1421935506,1.309012,0.681129,0.000718,0.000558,0.00016,0,0,0,0,0,18,8,9,10,6,1,6,,0
149.171.126.15,1043,175.45.176.3,53,udp,INT,3.00E-06,264,0,60,0,0,0,dns,352000000,0,2,0,0,0,0,0,132,0,0,0,0,0,1424247497,1424247497,0.003,0,0,0,0,0,0,,, ,23,23,23,23,23,23,23,,0
175.45.176.3,500,149.171.126.14,500,udp,INT,9.00E-06,968,0,254,0,0,0,-,430222208,0,2,0,0,0,0,0,484,0,0,0,0,0,1424241458,1424241458,0.009,0,0,0,0,0,2,,, ,9,2,1,4,1,1,2,Generic,1
59.166.0.7,59627,149.171.126.6,53,udp,CON,0.000921,146,178,31,29,0,0,dns,634093.375,773072.75,2,2,0,0,0,0,73,89,0,0,0,0,1424249958,1424249958,0.006,0.002,0,0,0,0,0,,, ,4,3,3,5,2,1,2,,0
175.45.176.3,1043,149.171.126.18,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424233594,1424233594,0.008,0,0,0,0,0,2,,, ,34,34,34,34,34,20,34,Generic,1
59.166.0.7,56862,149.171.126.5,57561,tcp,FIN,0.928454,8928,320,31,29,4,1,-,71439.1875,2300.598633,14,6,255,255,716041452,1431731169,638,53,0,0,6761.456257,291.696469,1421944955,1421944956,71.41954,185.559203,0.000652,0.000529,0.000123,0,0,0,0,0,3,10,19,26,4,4,11,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424245846,1424245846,0.009,0,0,0,0,0,2,,, ,30,30,21,21,21,21,30,Generic,1
175.45.176.1,1043,149.171.126.14,53,udp,INT,8.00E-06,114,0,254,0,0,0,dns,57000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424252932,1424252932,0.008,0,0,0,0,0,2,,, ,23,23,23,23,23,11,23,Generic,1
175.45.176.1,47439,149.171.126.14,53,udp,INT,6.00E-06,114,0,254,0,0,0,dns,76000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424252925,1424252925,0.006,0,0,0,0,0,2,,, ,52,52,25,25,25,13,52,Generic,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424240492,1424240492,0.003,0,0,0,0,0,2,,, ,22,22,12,12,12,12,22,Generic,1
175.45.176.1,1043,149.171.126.14,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424252959,1424252959,0.003,0,0,0,0,0,2,,, ,27,27,23,23,23,10,27,Generic,1
59.166.0.0,54243,149.171.126.2,28765,udp,CON,0.001751,544,304,31,29,0,0,-,1864077.75,1041690.5,4,4,0,0,0,0,136,76,0,0,0.618483,0.314665,1421943584,1421943584,0.441333,0.229,0,0,0,0,0,0,0,0,9,7,2,6,1,1,2,,0
175.45.176.3,1043,149.171.126.15,53,udp,INT,7.00E-06,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424246399,1424246399,0.007,0,0,0,0,0,2,,, ,29,29,22,23,22,22,30,Generic,1
59.166.0.7,62150,149.171.126.0,53,udp,CON,0.00108,146,178,31,29,0,0,dns,540740.75,659259.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421951946,1421951946,0.01,0.008,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,1.70E-05,114,0,254,0,0,0,dns,26823528,0,2,0,0,0,0,0,57,0,0,0,0,0,1424237457,1424237457,0.017,0,0,0,0,0,2,,, ,41,41,24,24,24,24,41,Generic,1
59.166.0.0,30714,149.171.126.9,5190,tcp,FIN,0.009375,2062,2204,31,29,6,6,-,1687039.875,1795413.25,24,22,255,255,2008312875,2008618709,86,100,0,0,32.641817,26.27905,1421932865,1421932865,0.390391,0.416952,0.000762,0.00061,0.000152,0,0,0,0,0,10,6,2,4,2,1,2,,0
175.45.176.0,41319,149.171.126.12,111,udp,INT,4.00E-06,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1424240361,1424240361,0.004,0,0,0,0,0,2,,, ,1,1,1,2,1,1,1, Reconnaissance ,1
59.166.0.5,47749,149.171.126.3,5190,tcp,FIN,0.005949,1920,4312,31,29,6,6,-,2464952.25,5557909,22,24,255,255,382431607,2532335596,87,180,0,0,17.406049,13.259983,1424250619,1424250619,0.293316,0.230261,0.000765,0.000644,0.000121,0,0,,, ,5,5,4,5,1,1,1,,0
59.166.0.4,20782,149.171.126.0,80,tcp,FIN,1.004676,1580,10168,31,29,3,5,http,11538.04785,76474.40625,12,18,255,255,2166147836,21772585,132,565,1,0,9524.437236,7673.509779,1424238213,1424238214,91.302726,59.066942,0.000673,0.000532,0.000141,0,0,1,, ,2,1,4,4,2,1,3,,0
175.45.176.3,47439,149.171.126.15,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424247395,1424247395,0.003,0,0,0,0,0,2,,, ,18,18,17,18,17,17,18,Generic,1
59.166.0.5,59786,149.171.126.5,25,tcp,FIN,0.023585,37242,3276,31,29,18,8,smtp,12389570,1083739.75,52,40,255,255,1086345014,1087332223,716,82,0,0,26.996298,1.163068,1424257496,1424257496,0.455882,0.591359,0.000638,0.000519,0.000119,0,0,,, ,2,1,1,2,1,1,6,,0
59.166.0.1,22576,149.171.126.2,20568,tcp,FIN,0.057979,3926,54818,31,29,7,27,-,533572.5,7452629.5,66,68,255,255,2756006450,633095884,59,806,0,0,59.019135,59.517533,1421947047,1421947047,0.885523,0.84909,0.001252,0.001086,0.000166,0,0,0,0,0,5,10,5,2,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,3.00E-06,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424237730,1424237730,0.003,0,0,0,0,0,2,,, ,44,44,44,45,44,20,44,Generic,1
59.166.0.2,18281,149.171.126.1,3703,tcp,FIN,0.007026,424,8824,31,29,1,4,-,422430.9688,9210362,8,12,255,255,24166977,2178172715,53,735,0,0,65.464923,38.594869,1421932501,1421932501,0.957,0.592545,0.000641,0.000505,0.000136,0,0,0,0,0,14,13,9,9,1,1,4,,0
59.166.0.9,52094,149.171.126.2,25417,tcp,FIN,0.011958,2542,21006,31,29,7,14,-,1658471.25,13718682,40,42,255,255,444885655,2594782056,64,500,0,0,17.808821,16.925043,1421933754,1421933754,0.314,0.277439,0.000724,0.000573,0.000151,0,0,0,0,0,15,8,4,4,1,1,2,,0
175.45.176.1,63334,149.171.126.11,13722,tcp,FIN,0.301242,2918,356,254,252,3,2,-,71039.23438,8285.697266,12,8,255,255,3904546457,4033236281,243,45,0,0,1446.799415,62.875391,1424236374,1424236374,26.228,42.00643,0.053162,0.007193,0.045969,0,1,,, ,1,1,1,1,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.14,53,udp,INT,9.00E-06,114,0,254,0,0,0,dns,50666664,0,2,0,0,0,0,0,57,0,0,0,0,0,1424253781,1424253781,0.009,0,0,0,0,0,2,,, ,29,29,18,18,18,18,29,Generic,1
59.166.0.9,13516,149.171.126.4,41734,tcp,FIN,0.029891,3926,56526,31,29,7,27,-,1034960.375,14906159,66,68,255,255,572238031,572551804,59,831,0,0,26.294058,25.576593,1424242369,1424242369,0.462141,0.436836,0.000741,0.000614,0.000127,0,0,,, ,6,2,3,2,1,1,1,,0
175.45.176.1,1043,149.171.126.14,53,udp,INT,7.00E-06,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1424253386,1424253386,0.007,0,0,0,0,0,2,,, ,31,31,16,16,16,16,31,Generic,1
59.166.0.6,50398,149.171.126.6,29003,tcp,FIN,0.04186,2438,19138,31,29,7,13,-,453702.8125,3566173,38,40,255,255,3631280863,3703437911,64,478,0,0,71.937417,69.100821,1424236780,1424236780,1.122405,1.059615,0.000654,0.000532,0.000122,0,0,,, ,9,8,3,2,1,1,2,,0
59.166.0.7,38510,149.171.126.3,6881,tcp,FIN,0.27087,1540,1644,31,29,4,4,-,42647.76563,45867.01953,16,18,255,255,2560107781,2587386394,96,91,0,0,1094.177139,30.486178,1424259327,1424259327,18.036866,15.904,0.000875,0.000494,0.000381,0,0,,, ,7,4,5,9,4,1,5,,0
