srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
2,2585,14,4,1,1,0.51296,1708,115690,62,252,2,44,3,25436.67969,1784669.25,22,92,255,255,3502303690,2179247773,78,1258,1,55622,1223.613013,685.918154,1421927568,1421927568,24.426667,5.401352,0.062523,0.016525,0.045998,0,1,1.0,0.0,0,2,2,1,1,1,1,1,1
13,2586,20,4,1,1,1.007972,1580,10168,31,29,3,5,3,11500.31934,76224.33594,12,18,255,255,2148653661,4240631,132,565,1,3924,9530.596916,7676.317183,1424255726,1424255727,91.602452,59.259296,0.000701,0.00056,0.000141,0,0,1.0,,2,1,1,4,7,1,1,2,0
6,5,6,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260693,1424260693,0.008,0.0,0.0,0.0,0.0,0,2,,,2,40,40,33,33,33,16,40,1
9,2587,2,1,1,1,2.663947,1166,1692,62,252,7,9,1,3342.408691,4870.967773,22,24,255,255,963011431,4197675361,53,71,0,0,6381.354985,7652.725345,1424236502,1424236504,126.854622,110.351954,0.160193,0.12503,0.035163,0,1,,1.0,3,1,1,2,2,1,1,2,1
6,2588,2,8,1,1,2.035469,137144,2372,62,252,58,8,4,534599.125,9051.476562,122,34,255,255,3815447168,1741595871,1124,70,0,0,1651.222942,78.504133,1424233779,1424233781,16.962242,59.652031,0.086073,0.02746,0.058613,0,1,,,2,1,1,1,1,1,1,1,1
13,2589,1,938,1,1,0.022855,2558,23470,31,29,7,14,2,873331.875,8019951.5,40,42,255,255,1037460081,3206014810,64,559,0,0,0.0,37.242088,1421959489,1421959489,0.576872,0.544561,0.000658,0.000524,0.000134,0,0,0.0,0.0,0,11,10,8,2,1,1,1,0
6,5,6,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260467,1424260467,0.004,0.0,0.0,0.0,0.0,0,2,,,2,23,23,9,9,9,9,23,1
10,2590,8,0,0,0,0.001073,146,178,31,29,0,0,0,544268.375,663560.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424240614,1424240614,0.008,0.005,0.0,0.0,0.0,0,0,,,2,5,4,4,5,3,1,5,0
0,2591,19,939,1,1,0.02,2854,26302,31,29,7,16,2,1116800.0,10282000.0,46,44,255,255,1717879924,3863536794,62,598,0,0,0.0,0.823494,1421939336,1421939336,0.436667,0.451744,0.000716,0.000571,0.000145,0,0,0.0,0.0,0,6,4,2,6,1,1,1,0
2,5,2,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253664,1424253664,0.005,0.0,0.0,0.0,0.0,0,2,,,2,34,34,19,18,18,18,34,1
9,2592,11,940,1,1,0.492003,1024,268,254,252,2,1,2,14991.77832,3642.25415,10,6,255,255,2075103015,1870197466,102,45,0,0,2640.939774,92.2755,1424232704,1424232704,48.417,65.878203,0.19633,0.162602,0.033728,0,1,,,2,4,1,1,2,1,1,1,1
2,2593,9,33,1,1,1.338678,986,828,254,252,3,2,2,5402.344727,4458.129395,12,10,255,255,785600767,1193074717,82,83,0,0,7252.336077,198.348109,1424241617,1424241619,121.613727,130.792219,0.296346,0.161547,0.134799,0,1,,,2,2,2,1,1,1,1,2,1
6,2594,24,330,0,2,5e-06,100,0,254,0,0,0,10,80000000.0,0.0,2,0,0,0,0,0,50,0,0,0,0.0,0.0,1424237237,1424237237,0.005,0.0,0.0,0.0,0.0,0,2,,,2,1,1,1,1,1,1,1,1
11,2595,4,10,0,0,0.005256,568,312,31,29,0,0,2,648401.8125,356164.375,4,4,0,0,0,0,142,78,0,0,2.021854,1.721571,1424248285,1424248285,1.432667,1.223333,0.0,0.0,0.0,0,0,,,2,8,12,5,4,1,1,6,0
0,2596,12,941,1,1,0.033977,3390,41228,31,29,7,22,2,784059.875,9540101.0,56,58,255,255,379764132,379990949,61,711,0,0,33.986884,32.929872,1424245110,1424245111,0.612145,0.583807,0.00081,0.000697,0.000113,0,0,,,2,4,10,5,6,1,1,1,0
6,2597,24,8,1,1,1.555921,31676,1854,62,252,17,8,4,158799.8438,9100.719727,40,22,255,255,1400329668,1881099408,792,84,0,0,2756.455195,88.006383,1424240829,1424240831,39.895409,69.620859,0.106397,0.049771,0.056626,0,1,,,2,1,1,1,1,1,1,1,1
2,2,3,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240523,1424240523,0.003,0.0,0.0,0.0,0.0,0,2,,,2,13,13,1,1,1,1,13,1
3,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424231843,1424231843,0.008,0.0,0.0,0.0,0.0,0,2,,,2,31,31,31,31,31,18,31,1
0,2598,1,4,1,1,1.125051,1580,10168,31,29,3,5,3,10303.53223,68292.01563,12,18,255,255,92885758,93905264,132,565,1,3924,9959.630586,8019.464056,1421950278,1421950280,102.245273,66.145706,0.000731,0.000571,0.00016,0,0,1.0,0.0,0,2,3,3,2,1,1,1,0
3,2599,6,4,1,1,2.640133,1288,96,254,252,6,1,3,3578.607666,145.44722,12,2,255,255,1099379166,1070029935,107,48,0,0,20607.75913,0.0,1421931391,1421931394,240.012097,0.004,0.206978,0.105559,0.101419,0,1,0.0,0.0,0,2,1,1,1,1,1,1,1
12,2600,8,942,1,1,0.023983,3390,44722,31,29,7,22,2,1110786.875,14660718.0,56,58,255,255,724256049,2869970863,61,771,0,0,23.925409,23.023415,1424248830,1424248830,0.438333,0.409702,0.000748,0.000622,0.000126,0,0,,,2,8,11,4,3,1,1,4,0
3,2601,6,4,1,1,1.220866,856,8158,62,252,2,3,3,5052.151855,49007.83594,10,12,255,255,4217097765,3103584889,86,680,1,3581,7992.481842,9321.677304,1424235096,1424235098,135.556,102.761273,0.140115,0.090484,0.049631,0,1,1.0,,2,1,1,1,1,1,1,1,1
6,2602,15,8,1,1,1.109432,18040,1926,62,252,12,8,4,125750.8359,13260.83984,30,22,255,255,425835879,3580857631,601,88,0,0,2703.330576,82.905289,1424245705,1424245706,38.256277,49.585477,0.097644,0.044572,0.053072,0,1,,,2,2,1,1,2,2,1,1,1
13,2603,1,4,1,1,1.057849,1580,10168,31,29,3,5,3,10958.08496,72630.39844,12,18,255,255,3545933913,1401562019,132,565,1,3924,9544.703813,7685.909252,1424224489,1424224490,96.135457,62.196116,0.000649,0.000512,0.000137,0,0,1.0,,2,2,2,2,1,1,1,1,0
1,2604,18,30,1,1,0.006334,3728,5474,31,29,7,7,6,4562046.0,6625829.0,32,24,255,255,3674702761,1529634905,117,228,0,0,12.814674,0.358336,1421967558,1421967558,0.204323,0.242348,0.000753,0.000624,0.000129,0,0,0.0,0.0,0,1,1,1,3,1,1,1,0
2,2,2,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254790,1424254790,0.003,0.0,0.0,0.0,0.0,0,2,,,2,34,34,34,35,34,16,34,1
3,2,14,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246011,1424246011,0.005,0.0,0.0,0.0,0.0,0,2,,,2,39,39,17,18,17,17,39,1
6,5,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259865,1424259865,0.003,0.0,0.0,0.0,0.0,0,2,,,2,16,16,16,16,16,16,16,1
14,2605,20,18,1,1,0.795769,7812,15360,31,29,30,32,2,77891.95313,153200.25,122,126,255,255,4257431854,2113047996,64,122,0,0,429.027187,425.365407,1421953381,1421953382,6.573612,6.362376,0.000604,0.000468,0.000136,0,0,0.0,0.0,0,7,8,6,3,1,1,2,0
10,2606,10,9,1,1,0.004031,1064,2260,31,29,4,4,2,1936988.25,4112130.75,12,12,255,255,2599979090,2600255545,89,188,0,0,16.829957,0.382446,1421931130,1421931130,0.332909,0.317636,0.00066,0.000526,0.000134,0,0,0.0,0.0,0,1,2,1,2,1,1,1,0
6,8,17,6,13,3,57.889004,16320,0,254,0,0,0,2,2217.761475,0.0,60,0,0,0,0,0,272,0,0,0,1226.7735,0.0,1424254526,1424254584,1010.394563,0.0,0.0,0.0,0.0,0,6,,,2,1,1,1,2,1,1,1,1
8,2607,0,0,0,0,0.001089,146,178,31,29,0,0,0,536271.8125,653810.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424227772,1424227772,0.009,0.007,0.0,0.0,0.0,0,0,,,2,1,1,1,3,1,1,1,0
4,1349,12,8,1,1,0.485859,37208,3380,31,29,18,8,4,600882.125,54336.75,52,42,255,255,2953438823,2954459323,716,80,0,0,772.85182,25.082809,1421951411,1421951411,9.519961,11.837024,0.000678,0.000537,0.000141,0,0,0.0,0.0,0,1,1,5,4,1,1,3,0
3,5,3,0,0,2,1e-06,114,0,254,0,0,0,0,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424233380,1424233380,0.001,0.0,0.0,0.0,0.0,0,2,,,2,43,43,43,46,43,18,43,1
6,8,17,6,12,2,8e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424223244,1424223244,0.008,0.0,0.0,0.0,0.0,0,2,,,2,5,5,2,2,2,2,5,1
2,5,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238577,1424238577,0.008,0.0,0.0,0.0,0.0,0,2,,,2,32,32,18,19,18,18,32,1
6,5,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260353,1424260353,0.003,0.0,0.0,0.0,0.0,0,2,,,2,32,32,16,16,16,16,32,1
17,2608,4,943,1,1,0.003967,8928,320,31,29,4,1,5,16719939.0,538442.125,14,6,255,255,997412035,3157404835,638,53,0,0,16.584904,1.038476,1421944156,1421944156,0.305154,0.673,0.000591,0.000455,0.000136,0,0,0.0,0.0,0,3,3,6,6,1,1,4,0
3,2,14,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244401,1424244401,0.004,0.0,0.0,0.0,0.0,0,2,,,2,22,22,23,22,22,22,22,1
14,2609,13,0,0,0,0.001038,146,178,31,29,0,0,0,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424260125,1424260125,0.009,0.002,0.0,0.0,0.0,0,0,,,2,2,3,4,2,1,1,1,0
2,2,3,0,0,2,1.1e-05,114,0,254,0,0,0,0,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421933605,1421933605,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,7,3,3,3,3,3,1
1,2610,1,944,0,0,0.001773,528,304,31,29,0,0,2,1786802.0,1028764.813,4,4,0,0,0,0,132,76,0,0,0.630267,0.313494,1421966968,1421966968,0.449667,0.229667,0.0,0.0,0.0,0,0,0.0,0.0,0,13,10,4,3,1,1,3,0
6,8,2,6,12,2,1e-05,78,0,254,0,0,0,2,31200000.0,0.0,2,0,0,0,0,0,39,0,0,0,0.0,0.0,1424244193,1424244193,0.01,0.0,0.0,0.0,0.0,0,2,,,2,1,1,2,1,1,1,1,1
3,2,14,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247276,1424247276,0.009,0.0,0.0,0.0,0.0,0,2,,,2,24,24,22,22,22,22,24,1
14,2611,4,0,0,0,0.001052,146,178,31,29,0,0,0,555133.0625,676806.125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424237587,1424237587,0.006,0.001,0.0,0.0,0.0,0,0,,,2,1,1,1,1,1,1,1,0
8,2612,0,0,0,0,0.001047,146,178,31,29,0,0,0,557784.125,680038.1875,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421951221,1421951221,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,4,3,1,1,1,0
12,2613,10,945,1,1,0.122931,4014,61374,31,29,7,28,2,257380.1563,3937037.75,68,70,255,255,126263547,2309818208,59,877,0,0,0.0,93.496881,1421953754,1421953754,1.829776,1.773362,0.000715,0.000566,0.000149,0,0,0.0,0.0,0,6,16,6,4,1,1,2,0
6,5,9,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424226067,1424226067,0.01,0.0,0.0,0.0,0.0,0,2,,,2,16,16,11,9,9,9,17,1
6,2614,14,26,1,1,0.939992,774,556,254,252,4,3,2,6119.201172,4263.866211,14,10,255,255,3185529074,3378813932,55,56,0,0,3344.343619,125.632789,1421930798,1421930799,65.757849,96.382781,0.158465,0.072543,0.085922,0,1,0.0,0.0,0,3,2,1,1,1,1,1,1
4,2615,4,9,1,1,0.005687,2048,2410,31,29,6,7,2,2761385.5,3260770.0,24,26,255,255,1695074412,3844966820,85,93,0,0,14.055465,0.0,1421931608,1421931608,0.232522,0.20212,0.000777,0.000623,0.000154,0,0,0.0,0.0,0,3,3,1,3,1,1,1,0
2,2,3,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239075,1424239075,0.004,0.0,0.0,0.0,0.0,0,2,,,2,58,58,27,27,27,17,58,1
0,2616,1,8,1,1,0.969849,37500,3380,31,29,18,8,4,303379.1875,27220.73242,52,42,255,255,3911539513,3946712330,721,80,0,0,1576.327731,52.929684,1421946795,1421946796,19.009942,23.641684,0.000671,0.000536,0.000135,0,0,0.0,0.0,0,2,1,5,4,1,1,4,0
6,5,9,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224800,1424224800,0.01,0.0,0.0,0.0,0.0,0,2,,,2,36,36,17,17,17,9,36,1
8,2617,8,0,0,0,0.001029,130,162,31,29,0,0,0,505344.9688,629737.5625,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1424241499,1424241499,0.008,0.006,0.0,0.0,0.0,0,0,,,2,3,1,3,6,1,1,1,0
2,2618,17,113,1,0,0.736272,978,86,62,252,2,1,2,8855.422852,467.218658,6,2,255,255,3453017180,2411458943,163,43,0,0,7700.811552,0.0,1424231777,1424231778,147.2544,0.003,0.255035,0.105933,0.149102,0,3,,,2,3,3,1,2,1,1,3,0
17,2619,1,0,0,0,0.001054,146,178,31,29,0,0,0,554079.6875,675521.8125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1424259046,1424259046,0.009,0.007,0.0,0.0,0.0,0,0,,,2,2,2,4,2,1,1,1,0
6,5,6,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260314,1424260314,0.008,0.0,0.0,0.0,0.0,0,2,,,2,32,32,15,15,15,15,32,1
12,2620,10,0,0,0,0.000978,146,178,31,29,0,0,0,597137.0,728016.375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421956770,1421956770,0.003,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,1,7,2,1,1,0
14,2621,20,946,1,1,0.371421,4280,3080,31,29,7,7,2,88912.57813,64142.84375,28,30,255,255,1344193723,3508743048,153,103,0,0,715.53958,17.615117,1421959869,1421959870,13.744407,12.788655,0.000679,0.000545,0.000134,0,0,0.0,0.0,0,13,11,2,9,1,1,1,0
12,2622,0,4,1,1,1.162884,1684,10168,31,29,3,5,3,10759.45703,66070.21875,14,18,255,255,3535055315,1391904326,120,565,1,3924,8834.705434,7739.318201,1421943187,1421943188,89.425228,68.373294,0.000676,0.000533,0.000143,0,0,1.0,0.0,0,3,1,1,1,1,1,1,0
9,8,15,6,7,2,8e-06,200,0,254,0,0,0,2,100000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258821,1424258821,0.008,0.0,0.0,0.0,0.0,0,2,,,2,5,5,2,3,2,2,5,1
3,2,3,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230722,1424230722,0.003,0.0,0.0,0.0,0.0,0,2,,,2,34,34,25,25,25,25,34,1
19,2,21,0,0,2,3e-06,264,0,60,0,0,0,0,352000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260644,1424260644,0.003,0.0,0.0,0.0,0.0,0,0,,,2,50,50,16,16,16,16,50,0
2,5,3,0,0,2,2e-06,114,0,254,0,0,0,0,228000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238308,1424238308,0.002,0.0,0.0,0.0,0.0,0,2,,,2,13,13,13,13,13,13,13,1
1,2623,20,947,0,0,0.001768,528,304,31,29,0,0,2,1791855.25,1031674.25,4,4,0,0,0,0,132,76,0,0,0.629325,0.32292,1421940080,1421940080,0.451,0.233333,0.0,0.0,0.0,0,0,0.0,0.0,0,6,11,4,5,1,1,3,0
6,2,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424261540,1424261540,0.003,0.0,0.0,0.0,0.0,0,2,,,2,33,33,18,17,17,17,33,1
6,2,9,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224696,1424224696,0.004,0.0,0.0,0.0,0.0,0,2,,,2,18,18,8,8,8,8,18,1
2,2,3,0,0,2,1e-05,114,0,254,0,0,0,0,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239358,1424239358,0.01,0.0,0.0,0.0,0.0,0,2,,,2,24,24,24,24,24,24,24,1
3,8,11,6,3,2,1e-05,200,0,254,0,0,0,2,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230437,1424230437,0.01,0.0,0.0,0.0,0.0,0,2,,,2,4,4,2,21,2,2,4,1
1,2624,18,9,1,1,0.213039,2158,2464,31,29,6,6,2,77694.69531,88697.375,24,24,255,255,2560866567,2561190094,90,103,0,0,522.433857,13.637174,1421951571,1421951571,9.247305,9.235218,0.000745,0.000619,0.000126,0,0,0.0,0.0,0,12,7,4,5,1,1,1,0
9,2625,14,8,1,1,0.872972,2885,1834,62,252,8,8,4,25237.92188,15973.02051,22,20,255,255,1806085899,1592298205,131,92,0,0,1961.605342,51.520957,1424235746,1424235747,41.570097,45.568633,0.051415,0.006553,0.044862,0,1,,,2,2,2,1,1,1,1,2,1
12,2626,18,0,0,0,0.001063,146,178,31,29,0,0,2,549388.5625,669802.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421955877,1421955877,0.01,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,7,10,3,2,2,1,1,0
9,2627,2,948,1,1,6.416638,1018,354,254,252,2,1,2,1143.277832,386.495239,10,8,255,255,4232789863,3806277620,102,44,0,0,47654.30506,1486.61875,1424222592,1424222599,712.959778,912.268,0.063207,0.016124,0.047083,0,1,,,2,2,1,1,2,1,1,1,1
6,5,6,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424259427,1424259427,0.003,0.0,0.0,0.0,0.0,0,2,,,2,30,30,16,16,16,16,30,1
14,2628,10,30,1,1,0.018239,12576,12820,31,29,17,17,6,5439771.5,5532759.0,72,62,255,255,692898361,693190089,175,207,0,0,17.135531,0.43997,1424223908,1424223908,0.260557,0.297508,0.00067,0.000539,0.000131,0,0,,,2,1,1,3,1,1,1,1,0
2,2,3,0,0,2,4e-06,114,0,254,0,0,0,0,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238132,1424238132,0.004,0.0,0.0,0.0,0.0,0,2,,,2,34,34,24,25,24,24,34,1
12,2629,12,949,1,1,0.251919,5486,92746,31,29,7,42,2,172404.625,2915222.75,96,98,255,255,1951952515,4140318148,57,946,0,0,0.0,150.421104,1421935303,1421935303,2.647979,2.591299,0.000714,0.00056,0.000154,0,0,0.0,0.0,0,19,8,2,3,1,1,1,0
2,2,2,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254056,1424254056,0.009,0.0,0.0,0.0,0.0,0,2,,,2,16,16,16,17,16,16,18,1
14,2630,0,1,1,1,1.515759,2934,3742,31,29,11,15,1,15189.75,19385.66797,52,54,255,255,734485887,2901321336,56,69,0,0,2028.504605,64.824117,1421959385,1421959387,29.71147,28.58902,0.000683,0.000537,0.000146,0,0,0.0,1.0,3,1,2,3,7,1,1,1,0
11,2631,19,950,1,1,0.235457,4862,79236,31,29,7,36,2,163256.9844,2660868.0,84,86,255,255,3092604396,997603652,58,921,0,0,163.307896,161.419963,1421946303,1421946304,2.833012,2.763871,0.000656,0.000524,0.000132,0,0,0.0,0.0,0,2,6,4,4,1,1,1,0
2,2,2,0,0,2,6e-06,114,0,254,0,0,0,0,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253067,1424253067,0.006,0.0,0.0,0.0,0.0,0,2,,,2,19,19,13,14,13,13,19,1
5,5,7,0,0,2,4e-06,264,0,60,0,0,0,0,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424233584,1424233584,0.004,0.0,0.0,0.0,0.0,0,0,,,2,38,38,13,13,13,13,38,0
8,2632,12,0,0,0,0.00101,130,162,31,29,0,0,0,514851.4688,641584.125,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421945191,1421945191,0.011,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,11,17,5,2,2,0
2,2,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424240140,1424240140,0.009,0.0,0.0,0.0,0.0,0,2,,,2,13,13,10,10,10,10,13,1
4,2633,4,951,1,1,0.222511,424,8824,31,29,1,4,5,13338.66699,290826.0938,8,12,255,255,3321704282,1571694577,53,735,0,0,2157.767046,1716.033133,1424254930,1424254930,31.742856,20.178273,0.00067,0.000547,0.000123,0,0,,,2,2,5,7,3,1,1,3,0
3,2,14,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246254,1424246254,0.009,0.0,0.0,0.0,0.0,0,2,,,2,22,22,15,15,15,15,22,1
3,2,14,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246043,1424246043,0.009,0.0,0.0,0.0,0.0,0,2,,,2,23,23,10,10,10,10,23,1
1,2634,12,7,1,1,4.098806,8882,355287,31,29,15,128,2,17220.625,691046.125,150,289,255,255,2773065574,667592639,59,1229,0,0,9055.085915,6509.832901,1421937101,1421937105,27.506691,14.229855,0.000786,0.000597,0.000189,0,0,0.0,0.0,0,9,11,3,2,2,1,2,0
1,2635,12,0,0,0,0.001137,132,164,31,29,0,0,0,464379.9375,576956.875,2,2,0,0,0,0,66,82,0,0,0.0,0.0,1421960675,1421960675,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,2,2,2,6,1,1,1,0
2,5,2,0,0,2,5e-06,114,0,254,0,0,0,0,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253701,1424253701,0.005,0.0,0.0,0.0,0.0,0,2,,,2,16,16,17,17,16,16,16,1
2,2636,6,8,1,1,1.023026,94052,2108,62,252,41,8,4,727129.125,15937.03418,88,30,255,255,2142056177,2094607672,1069,70,0,0,990.987667,41.220633,1421927588,1421927589,11.75892,35.054172,0.051605,0.005807,0.045798,0,1,0.0,0.0,0,2,1,1,1,1,1,1,1
2,2,3,0,0,2,8e-06,114,0,254,0,0,0,0,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238415,1424238415,0.008,0.0,0.0,0.0,0.0,0,2,,,2,30,30,24,24,24,24,30,1
4,2637,18,7,1,1,0.013676,1540,1644,31,29,4,4,2,844691.4375,908452.75,16,18,255,255,697139576,703426156,96,91,0,0,61.251348,1.415165,1421941908,1421941908,0.8888,0.777294,0.000579,0.000458,0.000121,0,0,0.0,0.0,0,8,7,4,5,4,1,4,0
1,2638,1,8,1,1,0.232765,37866,3380,31,29,19,8,4,1277339.75,113419.1094,54,42,255,255,3859882328,3865123064,701,80,0,0,500.900731,17.396809,1424251620,1424251620,4.385019,5.663,0.000725,0.000579,0.000146,0,0,,,2,3,1,4,5,1,1,2,0
3,2639,11,4,1,1,0.5336,858,268,254,252,2,1,3,11589.20606,3358.321045,10,6,255,255,438788281,4149389020,86,45,1,0,3101.401952,119.695594,1424226246,1424226247,55.024,91.605203,0.163757,0.075565,0.088192,0,1,1.0,,2,1,1,1,2,1,1,1,1
19,5,21,0,0,2,7e-06,264,0,60,0,0,0,0,150857136.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1424260876,1424260876,0.007,0.0,0.0,0.0,0.0,0,0,,,2,33,33,19,19,19,19,33,0
2,2,2,0,0,2,3e-06,114,0,254,0,0,0,0,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253007,1424253007,0.003,0.0,0.0,0.0,0.0,0,2,,,2,16,16,17,16,16,16,16,1
1,2640,19,0,0,0,0.001134,146,178,31,29,0,0,0,514991.1875,627865.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421953559,1421953559,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,3,4,3,4,2,1,1,0
10,2641,0,952,1,1,0.957631,4616,3080,31,29,7,7,2,37191.77734,24878.05859,28,30,255,255,2801068997,3030799968,165,103,0,0,2059.839867,53.613738,1424221958,1424221958,35.448519,32.999586,0.000768,0.00064,0.000128,0,0,,,2,12,16,9,8,1,1,5,0
12,2156,13,0,0,0,0.001106,146,178,31,29,0,0,0,528028.9375,643761.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421938033,1421938033,0.008,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,4,4,2,3,2,1,1,0
2,8,6,6,85,2,9e-06,200,0,254,0,0,0,2,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237325,1424237325,0.009,0.0,0.0,0.0,0.0,0,2,,,2,4,4,2,3,2,2,4,1
2,2,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237808,1424237808,0.009,0.0,0.0,0.0,0.0,0,2,,,2,44,44,25,24,24,24,44,1
2,5,3,0,0,2,9e-06,114,0,254,0,0,0,0,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424239397,1424239397,0.009,0.0,0.0,0.0,0.0,0,2,,,2,34,34,34,35,34,15,34,1
